storm,___ of ___
of,___ of ___
the,___ of ___
century,___ of ___
swordspoint,One Word
a,None
mate,None
for,None
york,None
the,None
boy,None
detective,None
fails,None
the,___ of ___
heritage,___ of ___
of,___ of ___
hastur,___ of ___
the,The Adj Noun
thousand,The Adj Noun
orcs,The Adj Noun
the,"""The"" One Word"
sword,"""The"" One Word"
steelhands,One Word
the,___ of ___
book,___ of ___
of,___ of ___
blood,___ of ___
and,___ of ___
shadow,___ of ___
the,"""The"" One Word"
shifter,"""The"" One Word"
in,___ of ___
the,___ of ___
garden,___ of ___
of,___ of ___
iden,___ of ___
fated,One Word
the,"""The"" One Word"
swordswoman,"""The"" One Word"
himself,One Word
a,___ of ___
clash,___ of ___
of,___ of ___
storms,___ of ___
software,One Word
little,___ and ___
bad,___ and ___
wolf,___ and ___
and,___ and ___
red,___ and ___
riding,___ and ___
hood,___ and ___
gladiator,One Word
my,___ of ___
diary,___ of ___
from,___ of ___
the,___ of ___
edge,___ of ___
of,___ of ___
the,___ of ___
world,___ of ___
who's,___ of ___
afraid,___ of ___
of,___ of ___
the,___ of ___
big,___ of ___
bad,___ of ___
book?,___ of ___
jacob,None
two-two,None
meets,None
the,None
hooded,None
fang,None
myth-nomers,___ and ___
and,___ and ___
im-pervections,___ and ___
the,The Adj Noun
last,The Adj Noun
dragonlord,The Adj Noun
shadow,None
magic,None
the,___ of ___
secret,___ of ___
of,___ of ___
the,___ of ___
great,___ of ___
red,___ of ___
spot,___ of ___
blood,None
drive,None
silence:,___ of ___
part,___ of ___
two,___ of ___
of,___ of ___
echoes,___ of ___
&,___ of ___
silence,___ of ___
dangerous,None
deception,None
paradox,One Word
get,None
jiro!,None
jakke,One Word
"olive,",None
the,None
other,None
reindeer,None
shambling,None
towards,None
hiroshima,None
tom,None
"strong,",None
book,None
6,None
disney's,None
the,None
little,None
mermaid:,None
classic,None
storybook,None
inside,None
the,None
illusion,None
tropic,___ of ___
of,___ of ___
orange,___ of ___
dancing,None
with,None
werewolves,None
the,"""The"" One Word"
watcher,"""The"" One Word"
in,___ of ___
the,___ of ___
time,___ of ___
of,___ of ___
dragon,___ of ___
moon,___ of ___
the,The Adj Noun
golden,The Adj Noun
transcendence,The Adj Noun
crystal,None
rain,None
the,The Adj Noun
aylesford,The Adj Noun
skull,The Adj Noun
fated,None
mates,None
lord,___ and ___
john,___ and ___
and,___ and ___
the,___ and ___
hellfire,___ and ___
club,___ and ___
dispatch,One Word
the,___ of ___
dance,___ of ___
of,___ of ___
time,___ of ___
prince,___ of ___
of,___ of ___
hazel,___ of ___
and,___ of ___
oak,___ of ___
below,None
the,None
root,None
battle,None
lines,None
double,None
star,None
legacy,One Word
lies,None
in,None
blood,None
working,None
god's,None
mischief,None
"xxxholic,",None
vol.,None
5,None
the,"""The"" One Word"
seeker,"""The"" One Word"
this,None
is,None
the,None
way,None
the,None
world,None
ends,None
unraveled,One Word
forerunner,None
foray,None
the,The Adj Noun
fallon,The Adj Noun
blood,The Adj Noun
the,"""The"" One Word"
resort,"""The"" One Word"
pandora,None
"hearts,",None
volume,None
8,None
fortune's,None
stroke,None
one,None
enchanted,None
evening,None
chosen,One Word
the,None
bite,None
before,None
christmas,None
ringworld's,None
children,None
the,None
house,None
on,None
the,None
borderland,None
hogwarts:,___ and ___
an,___ and ___
incomplete,___ and ___
and,___ and ___
unreliable,___ and ___
guide,___ and ___
brain,None
wave,None
for,___ of ___
the,___ of ___
hope,___ of ___
of,___ of ___
a,___ of ___
crow,___ of ___
stolen,None
by,None
an,None
alien,None
exit,None
strategy,None
city,___ of ___
of,___ of ___
truth,___ of ___
"fables,",___ of ___
vol.,___ of ___
4:,___ of ___
march,___ of ___
of,___ of ___
the,___ of ___
wooden,___ of ___
soldiers,___ of ___
pandora,None
"hearts,",None
volume,None
9,None
from,None
this,None
moment,None
on,None
retribution,One Word
doctor,None
who:,None
apollo,None
23,None
eve's,None
diary,None
winterspell,One Word
3001:,None
the,None
final,None
odyssey,None
the,The Adj Noun
ringworld,The Adj Noun
throne,The Adj Noun
the,___ of ___
providence,___ of ___
of,___ of ___
fire,___ of ___
phule's,None
company,None
thor,None
by,None
j.,None
michael,None
"straczynski,",None
volume,None
1,None
the,___ of ___
illustrated,___ of ___
world,___ of ___
of,___ of ___
mortal,___ of ___
engines,___ of ___
looking,None
for,None
jake,None
"xxxholic,",None
vol.,None
11,None
blameless,None
in,None
abaddon,None
swamp,None
"thing,",None
vol.,None
3:,None
the,None
curse,None
unclean,___ and ___
jobs,___ and ___
for,___ and ___
women,___ and ___
and,___ and ___
girls,___ and ___
pandora,None
"hearts,",None
volume,None
7,None
a,None
blessing,None
on,None
the,None
moon,None
the,None
iron,None
man:,None
[a,None
children's,None
story,None
in,None
five,None
nights],None
another,None
chance,None
to,None
dream,None
treasure,None
box,None
it,None
sleeps,None
in,None
me,None
fudoki,One Word
crossroads,One Word
demon,___ of ___
of,___ of ___
undoing,___ of ___
hold,One Word
the,The Adj Noun
amaranth,The Adj Noun
enchantment,The Adj Noun
only,None
begotten,None
daughter,None
top,None
"10,",None
vol.,None
2,None
the,___ and ___
yggyssey:,___ and ___
how,___ and ___
iggy,___ and ___
wondered,___ and ___
what,___ and ___
happened,___ and ___
to,___ and ___
all,___ and ___
the,___ and ___
"ghosts,",___ and ___
found,___ and ___
out,___ and ___
where,___ and ___
"theywent,",___ and ___
and,___ and ___
went,___ and ___
there,___ and ___
a,None
dance,None
through,None
time,None
red,None
spikes,None
the,___ of ___
book,___ of ___
of,___ of ___
joby,___ of ___
haunted,One Word
uprising,One Word
the,The Adj Noun
king's,The Adj Noun
equal,The Adj Noun
dark,None
secrets,None
t2:,None
infiltrator,None
from,None
the,None
dust,None
returned,None
the,___ of ___
wall,___ of ___
of,___ of ___
the,___ of ___
"sky,",___ of ___
the,___ of ___
wall,___ of ___
of,___ of ___
the,___ of ___
eye,___ of ___
mrs.,None
marlowe's,None
mice,None
angel,None
star,None
jinian,None
footseer,None
swamp,None
"thing,",None
vol.,None
5:,None
earth,None
to,None
earth,None
nutshell,None
library,None
the,___ of ___
witch,___ of ___
of,___ of ___
cologne,___ of ___
the,___ and ___
neddiad:,___ and ___
how,___ and ___
neddie,___ and ___
took,___ and ___
the,___ and ___
"train,",___ and ___
went,___ and ___
to,___ and ___
"hollywood,",___ and ___
and,___ and ___
saved,___ and ___
civilization,___ and ___
black,None
juice,None
blood,None
bond,None
black,None
"butler,",None
vol.,None
16,None
girl,None
in,None
landscape,None
the,___ of ___
shrinking,___ of ___
of,___ of ___
treehorn,___ of ___
after,None
long,None
silence,None
swamp,None
"thing,",None
vol.,None
6:,None
reunion,None
walt,None
disney's,None
santa's,None
toy,None
shop,None
(a,None
little,None
golden,None
book),None
adventures,___ of ___
of,___ of ___
a,___ of ___
cat-whiskered,___ of ___
girl,___ of ___
reborn,One Word
the,___ of ___
life,___ of ___
and,___ of ___
adventures,___ of ___
of,___ of ___
santa,___ of ___
claus,___ of ___
the,___ of ___
adventures,___ of ___
of,___ of ___
the,___ of ___
stainless,___ of ___
steel,___ of ___
rat,___ of ___
hild,One Word
shadow,One Word
scarlett,None
angelina,None
wolverton-manning,None
gloom,None
cookie,None
volume,None
1,None
lovesick,One Word
swamp,___ and ___
"thing,",___ and ___
vol.,___ and ___
2:,___ and ___
love,___ and ___
and,___ and ___
death,___ and ___
"summer,",___ and ___
"fireworks,",___ and ___
and,___ and ___
my,___ and ___
corpse,___ and ___
hellboy:,None
weird,None
"tales,",None
vol.,None
1,None
joe,One Word
reawakened,One Word
i,None
was,None
a,None
rat!,None
sunborn,One Word
the,The Adj Noun
hallowed,The Adj Noun
hunt,The Adj Noun
tim,None
burton's,None
the,None
nightmare,None
before,None
christmas,None
the,None
annotated,None
brothers,None
grimm,None
wings,One Word
dovis,One Word
"button,",None
button:,None
uncanny,None
stories,None
courting,None
magic,None
zombie,None
lover,None
revamped,One Word
black,None
"butler,",None
vol.,None
19,None
short,___ of ___
stories,___ of ___
from,___ of ___
hogwarts,___ of ___
of,___ of ___
"heroism,",___ of ___
hardship,___ of ___
and,___ of ___
dangerous,___ of ___
hobbies,___ of ___
swords,___ and ___
and,___ and ___
ice,___ and ___
magic,___ and ___
d'aulaires',___ and ___
norse,___ and ___
gods,___ and ___
and,___ and ___
giants,___ and ___
roses,None
in,None
moonlight,None
crimson,None
rising,None
archangel's,None
shadows,None
xanth:,None
the,None
quest,None
for,None
magic,None
thendara,None
house,None
the,The Adj Noun
whispering,The Adj Noun
skull,The Adj Noun
short,___ of ___
stories,___ of ___
from,___ of ___
hogwarts,___ of ___
of,___ of ___
"power,",___ of ___
politics,___ of ___
and,___ of ___
pesky,___ of ___
poltergeists,___ of ___
wetware,One Word
the,"""The"" One Word"
spurs,"""The"" One Word"
the,___ of ___
chronicles,___ of ___
of,___ of ___
pern:,___ of ___
first,___ of ___
fall,___ of ___
phaze,None
doubt,None
tremble,One Word
wild,None
blood,None
arena,None
mode,None
courtney,___ and ___
crumrin,___ and ___
and,___ and ___
the,___ and ___
night,___ and ___
things,___ and ___
pythen,One Word
sons,___ of ___
of,___ of ___
liberty,___ of ___
a,___ of ___
case,___ of ___
of,___ of ___
conscience,___ of ___
the,___ of ___
girl,___ of ___
of,___ of ___
fire,___ of ___
and,___ of ___
thorns,___ of ___
complete,___ of ___
collection,___ of ___
unicorn,None
point,None
midnight's,None
choice,None
captain,None
vorpatril's,None
alliance,None
pirate,None
sun,None
the,The Adj Noun
white,The Adj Noun
bone,The Adj Noun
way,None
down,None
deep,None
metal,None
gear,None
solid,None
the,___ of ___
complete,___ of ___
adventures,___ of ___
of,___ of ___
curious,___ of ___
george,___ of ___
the,The Adj Noun
winter,The Adj Noun
witch,The Adj Noun
geis,___ of ___
of,___ of ___
the,___ of ___
gargoyle,___ of ___
celestra:,None
books,None
1-3,None
king,None
city,None
kingdom,None
come:,None
the,None
final,None
victory,None
"wishes,",___ and ___
"kisses,",___ and ___
and,___ and ___
pigs,___ and ___
thyla,One Word
the,___ of ___
tale,___ of ___
of,___ of ___
mrs.,___ of ___
tittlemouse,___ of ___
zot!:,None
the,None
complete,None
black-and-white,None
collection:,None
1987-1991,None
my,None
life,None
as,None
a,None
white,None
trash,None
zombie,None
"prophet,",None
volume,None
1:,None
remission,None
a,___ and ___
robin,___ and ___
mckinley,___ and ___
collection:,___ and ___
spindle's,___ and ___
"end,",___ and ___
the,___ and ___
hero,___ and ___
and,___ and ___
the,___ and ___
crown,___ and ___
and,___ and ___
the,___ and ___
blue,___ and ___
sword,___ and ___
(folktales,___ and ___
#1-3),___ and ___
vex,One Word
watching,None
over,None
the,None
watcher,None
endless,None
universe,None
the,None
dirt,None
on,None
ninth,None
grave,None
i,None
was,None
so,None
mad,None
the,The Adj Noun
hopkins,The Adj Noun
manuscript,The Adj Noun
the,None
arcav,None
king's,None
mate,None
shattered,None
sky,None
the,___ and ___
gap,___ and ___
into,___ and ___
madness:,___ and ___
chaos,___ and ___
and,___ and ___
order,___ and ___
the,The Adj Noun
vanishing,The Adj Noun
pumpkin,The Adj Noun
the,___ of ___
walls,___ of ___
of,___ of ___
the,___ of ___
universe,___ of ___
silver,One Word
isle,___ of ___
of,___ of ___
the,___ of ___
dead,___ of ___
"prophet,",None
volume,None
2:,None
brothers,None
robot,None
adept,None
the,The Adj Noun
firework-maker's,The Adj Noun
daughter,The Adj Noun
contagion,One Word
wires,___ and ___
and,___ and ___
"nerve,",___ and ___
volume,___ and ___
2:,___ and ___
gone,___ and ___
rogue,___ and ___
the,None
pirates!,None
in,None
an,None
adventure,None
with,None
scientists,None
the,___ of ___
melancholy,___ of ___
of,___ of ___
suzumiya,___ of ___
haruhi-chan:,___ of ___
the,___ of ___
untold,___ of ___
adventures,___ of ___
of,___ of ___
the,___ of ___
sos,___ of ___
"brigade,",___ of ___
vol.,___ of ___
01,___ of ___
broken,None
universe,None
harpy,None
thyme,None
toxic,None
part,None
one,None
fiendish,One Word
uncle,___ of ___
remus;,___ of ___
"or,",___ of ___
the,___ of ___
story,___ of ___
of,___ of ___
mr.,___ of ___
fox,___ of ___
and,___ of ___
brer,___ of ___
rabbit,___ of ___
the,The Adj Noun
basilisk’s,The Adj Noun
lair,The Adj Noun
the,The Adj Noun
burning,The Adj Noun
page,The Adj Noun
the,___ and ___
gap,___ and ___
into,___ and ___
power:,___ and ___
a,___ and ___
dark,___ and ___
and,___ and ___
hungry,___ and ___
god,___ and ___
arises,___ and ___
angel:,None
after,None
the,None
"fall,",None
volume,None
1,None
charmed,One Word
vacuum,None
flowers,None
mr.,None
tiger,None
goes,None
wild,None
question,None
quest,None
archon,One Word
arafel's,None
saga,None
theodosia,___ and ___
and,___ and ___
the,___ and ___
last,___ and ___
pharaoh,___ and ___
undetected,One Word
nameless,None
fate,None
elemental,One Word
fractured,One Word
marked,One Word
daughter,___ of ___
of,___ of ___
helaman,___ of ___
a,None
clockwork,None
orange,None
the,"""The"" One Word"
road,"""The"" One Word"
atlas,None
shrugged,None
flowers,None
for,None
algernon,None
blindness,One Word
never,None
let,None
me,None
go,None
breakfast,___ of ___
of,___ of ___
champions,___ of ___
the,The Adj Noun
blind,The Adj Noun
assassin,The Adj Noun
gravity's,None
rainbow,None
anthem,One Word
digital,None
fortress,None
naked,None
lunch,None
on,None
the,None
beach,None
deception,None
point,None
white,None
noise,None
mother,None
night,None
rant,One Word
naked,None
in,None
death,None
unparalleled,One Word
"tomorrow,",None
when,None
the,None
war,None
began,None
crash,One Word
the,The Adj Noun
cadaver,The Adj Noun
factory,The Adj Noun
conjunction,One Word
utopia,One Word
bird,None
box,None
congo,One Word
the,___ of ___
v,___ of ___
girl:,___ of ___
a,___ of ___
coming,___ of ___
of,___ of ___
age,___ of ___
story,___ of ___
concrete,None
island,None
god,None
bless,None
"you,",None
mr.,None
rosewater,None
the,"""The"" One Word"
ancestor,"""The"" One Word"
fatherland,One Word
adjustment,None
day,None
high-rise,One Word
welcome,None
to,None
the,None
monkey,None
house,None
the,"""The"" One Word"
circle,"""The"" One Word"
little,None
brother,None
the,The Adj Noun
soft,The Adj Noun
machine,The Adj Noun
map,___ of ___
of,___ of ___
bones,___ of ___
the,None
plot,None
against,None
america,None
state,___ of ___
of,___ of ___
fear,___ of ___
the,The Adj Noun
stepford,The Adj Noun
wives,The Adj Noun
glory,None
in,None
death,None
more,None
happy,None
than,None
not,None
the,___ of ___
possibility,___ of ___
of,___ of ___
an,___ of ___
island,___ of ___
how,None
i,None
live,None
now,None
dark,None
inside,None
in,___ of ___
the,___ of ___
country,___ of ___
of,___ of ___
last,___ of ___
things,___ of ___
running,___ of ___
out,___ of ___
of,___ of ___
time,___ of ___
"akira,",None
vol.,None
1,None
into,None
the,None
forest,None
ice,None
station,None
the,None
boys,None
from,None
brazil,None
deep,None
storm,None
one,None
second,None
after,None
the,None
starbirth,None
assignment:,None
shifter,None
against,None
the,None
day,None
the,"""The"" One Word"
testaments,"""The"" One Word"
i,None
am,None
waltz,None
the,"""The"" One Word"
lottery,"""The"" One Word"
the,___ of ___
case,___ of ___
of,___ of ___
the,___ of ___
displaced,___ of ___
detective:,___ of ___
the,___ of ___
arrival,___ of ___
r.u.r.,One Word
"transmetropolitan,",None
vol.,None
1:,None
back,None
on,None
the,None
street,None
attack,None
on,None
"titan,",None
vol.,None
1,None
the,None
walking,None
"dead,",None
book,None
one,None
fade,One Word
holiday,None
in,None
death,None
nerve,One Word
the,"""The"" One Word"
wall,"""The"" One Word"
improbable,One Word
ark,None
angel,None
the,None
day,None
lasts,None
more,None
than,None
a,None
hundred,None
years,None
false,None
memory,None
love,None
in,None
the,None
ruins,None
dermaphoria,One Word
children,___ of ___
of,___ of ___
paranoia,___ of ___
the,"""The"" One Word"
beginning,"""The"" One Word"
the,None
day,None
after,None
tomorrow,None
the,None
stolen:,None
two,None
short,None
stories,None
ghost,None
in,None
the,None
shell,None
seeing,One Word
it,None
can't,None
happen,None
here,None
the,The Adj Noun
shifter,The Adj Noun
dimension,The Adj Noun
bluebeard,One Word
airframe,One Word
the,The Adj Noun
silent,The Adj Noun
corner,The Adj Noun
deadeye,None
dick,None
the,"""The"" One Word"
interludes,"""The"" One Word"
at,___ of ___
the,___ of ___
edge,___ of ___
of,___ of ___
the,___ of ___
universe,___ of ___
the,The Adj Noun
judas,The Adj Noun
strain,The Adj Noun
beelzebub's,None
tales,None
to,None
his,None
grandson,None
zoo,One Word
the,The Adj Noun
last,The Adj Noun
oracle,The Adj Noun
ashfall,One Word
gravity,One Word
the,___ of ___
other,___ of ___
side,___ of ___
of,___ of ___
dawn,___ of ___
split,None
second,None
the,The Adj Noun
doomsday,The Adj Noun
conspiracy,The Adj Noun
fail-safe,One Word
rising,None
sun,None
vengeance,None
in,None
death,None
blood,None
ties,None
noggin,One Word
atlantis,None
found,None
the,The Adj Noun
third,The Adj Noun
twin,The Adj Noun
the,The Adj Noun
genetic,The Adj Noun
lottery,The Adj Noun
leo,___ and ___
gray,___ and ___
and,___ and ___
the,___ and ___
lunar,___ and ___
eclipse,___ and ___
battle,None
angel,None
alita,None
veterans,___ of ___
of,___ of ___
the,___ of ___
psychic,___ of ___
wars,___ of ___
no,None
safety,None
in,None
numbers,None
born,None
in,None
death,None
innocent,None
in,None
death,None
black,None
order,None
makers,One Word
the,None
way,None
we,None
fall,None
the,The Adj Noun
dog,The Adj Noun
stars,The Adj Noun
the,"""The"" One Word"
loners,"""The"" One Word"
the,"""The"" One Word"
sacrifice,"""The"" One Word"
corpalism,One Word
the,"""The"" One Word"
dead,"""The"" One Word"
the,"""The"" One Word"
fear,"""The"" One Word"
parallel,None
roads,None
(lost,None
on,None
route,None
66):,None
time,None
travel,None
the,None
mother,None
road,None
the,The Adj Noun
last,The Adj Noun
town,The Adj Noun
"saga,",None
vol.,None
2,None
cosmic,None
banditos,None
the,The Adj Noun
satan,The Adj Noun
bug,The Adj Noun
judgment,None
in,None
death,None
in,___ of ___
search,___ of ___
of,___ of ___
the,___ of ___
castaways;,___ of ___
or,___ of ___
the,___ of ___
children,___ of ___
of,___ of ___
captain,___ of ___
grant,___ of ___
disclosure,One Word
afterimage,One Word
the,None
walking,None
"dead,",None
vol.,None
2:,None
miles,None
behind,None
us,None
the,None
walking,None
"dead,",None
vol.,None
3:,None
safety,None
behind,None
bars,None
the,The Adj Noun
iron,The Adj Noun
heel,The Adj Noun
walden,None
two,None
bloodline,One Word
last,None
light,None
destination,None
moon,None
the,___ of ___
house,___ of ___
of,___ of ___
thunder,___ of ___
a,___ of ___
case,___ of ___
of,___ of ___
need,___ of ___
remember,None
when,None
explorers,None
on,None
the,None
moon,None
sandstorm,One Word
god,None
bless,None
"you,",None
dr.,None
kevorkian,None
while,None
i,None
live,None
all,None
these,None
things,None
i've,None
done,None
superman,None
for,None
all,None
seasons,None
reliquary,One Word
burning,None
for,None
revenge,None
the,None
night,None
is,None
for,None
hunting,None
the,___ of ___
face,___ of ___
of,___ of ___
another,___ of ___
immortal,None
in,None
death,None
the,"""The"" One Word"
one,"""The"" One Word"
blood,None
ransom,None
eden,One Word
a,___ of ___
game,___ of ___
of,___ of ___
gods,___ of ___
allegiant:,None
the,None
ultimate,None
interactive,None
quiz,None
book,None
(divergent,None
series,None
quiz,None
books,None
3),None
outside,One Word
outpassage,One Word
exploits,___ of ___
&,___ of ___
opinions,___ of ___
of,___ of ___
dr.,___ of ___
"faustroll,",___ of ___
pataphysician:,___ of ___
a,___ of ___
neo-scientific,___ of ___
novel,___ of ___
memory,None
wall,None
don't,None
turn,None
around,None
the,The Adj Noun
bone,The Adj Noun
labyrinth,The Adj Noun
evenfall:,None
volume,None
1:,None
director's,None
cut,None
the,___ of ___
untold,___ of ___
legend,___ of ___
of,___ of ___
the,___ of ___
batman,___ of ___
the,___ of ___
dead,___ of ___
of,___ of ___
night,___ of ___
blood,None
crazy,None
we,None
all,None
looked,None
up,None
the,The Adj Noun
foundation,The Adj Noun
pit,The Adj Noun
god's,None
debris:,None
a,None
thought,None
experiment,None
wayward,One Word
front,None
lines,None
armageddon,___ and ___
in,___ and ___
retrospect:,___ and ___
and,___ and ___
other,___ and ___
new,___ and ___
and,___ and ___
unpublished,___ and ___
writings,___ and ___
on,___ and ___
war,___ and ___
and,___ and ___
peace,___ and ___
altar,___ of ___
of,___ of ___
eden,___ of ___
48,One Word
sweet,One Word
the,None
things,None
that,None
keep,None
us,None
here,None
the,"""The"" One Word"
hunted,"""The"" One Word"
#murdertrending,One Word
the,"""The"" One Word"
compound,"""The"" One Word"
the,"""The"" One Word"
end,"""The"" One Word"
the,The Adj Noun
devil,The Adj Noun
colony,The Adj Noun
after,None
many,None
a,None
summer,None
dies,None
the,None
swan,None
pastoralia,One Word
the,The Adj Noun
silver,The Adj Noun
eyes,The Adj Noun
the,The Adj Noun
perfect,The Adj Noun
wife,The Adj Noun
the,"""The"" One Word"
fallen,"""The"" One Word"
specimen,None
days,None
my,None
"cousin,",None
my,None
gastroenterologist,None
super-cannes,One Word
patriots,One Word
the,"""The"" One Word"
rising,"""The"" One Word"
the,None
heart,None
goes,None
last,None
conspiracy,None
in,None
death,None
plague,___ of ___
of,___ of ___
the,___ of ___
dead,___ of ___
celebrity,None
in,None
death,None
intwine,One Word
complicity,One Word
ashen,None
winter,None
the,The Adj Noun
white,The Adj Noun
disease,The Adj Noun
chasers,One Word
flight,None
714,None
to,None
sydney,None
the,None
walking,None
"dead,",None
vol.,None
12:,None
life,None
among,None
them,None
sky,None
on,None
fire,None
runner,One Word
truancy,None
city,None
storm,One Word
nova,None
express,None
ape,___ and ___
and,___ and ___
essence,___ and ___
civilwarland,None
in,None
bad,None
decline,None
the,___ of ___
voices,___ of ___
of,___ of ___
a,___ of ___
distant,___ of ___
star,___ of ___
delusion,None
in,None
death,None
portrait,None
in,None
death,None
purity,None
in,None
death,None
the,None
walking,None
"dead,",None
vol.,None
6:,None
this,None
sorrowful,None
life,None
the,The Adj Noun
doomsday,The Adj Noun
key,The Adj Noun
the,None
walking,None
"dead,",None
vol.,None
7:,None
the,None
calm,None
before,None
a,None
killing,None
frost,None
supergod,One Word
behind,None
the,None
gates,None
"appleseed,",None
vol.,None
1:,None
the,None
promethean,None
challenge,None
run,None
for,None
cover,None
circle,___ of ___
of,___ of ___
flight,___ of ___
incurable,One Word
married,None
with,None
zombies,None
vigilante,One Word
masterminds,One Word
kallocain,One Word
shadow,None
fires,None
messiah,One Word
"darkness,",None
be,None
my,None
friend,None
indulgence,None
in,None
death,None
the,"""The"" One Word"
blonde,"""The"" One Word"
survivor,None
in,None
death,None
adrift,None
in,None
the,None
pacific:,None
two,None
years,None
holiday,None
the,None
mad,None
scientists',None
club,None
seduction,None
in,None
death,None
nglnd,None
xpx,None
doctor,None
who:,None
iceberg,None
witness,None
in,None
death,None
space,One Word
betrayal,None
in,None
death,None
raising,None
abel,None
legion,___ of ___
of,___ of ___
super-heroes:,___ of ___
the,___ of ___
great,___ of ___
darkness,___ of ___
saga,___ of ___
harrison,None
bergeron,None
ceremony,None
in,None
death,None
"batman,",None
volume,None
4:,None
zero,None
year:,None
secret,None
city,None
the,The Adj Noun
shell,The Adj Noun
game,The Adj Noun
doctor,___ of ___
who:,___ of ___
the,___ of ___
face,___ of ___
of,___ of ___
the,___ of ___
enemy,___ of ___
terminator,None
salvation:,None
from,None
the,None
ashes,None
singularity,One Word
eumeswil,One Word
strange,None
highways,None
the,"""The"" One Word"
device,"""The"" One Word"
scorch,None
atlas,None
the,The Adj Noun
great,The Adj Noun
collapse,The Adj Noun
shift,One Word
under,None
the,None
thelián,None
sky:,None
beyond,None
the,None
great,None
unknown,None
neon,None
genesis,None
"evangelion,",None
vol.,None
6,None
the,___ of ___
insanity,___ of ___
of,___ of ___
zero,___ of ___
george,___ and ___
orwell,___ and ___
omnibus:,___ and ___
the,___ and ___
complete,___ and ___
novels:,___ and ___
animal,___ and ___
"farm,",___ and ___
burmese,___ and ___
"days,",___ and ___
a,___ and ___
clergyman's,___ and ___
"daughter,",___ and ___
coming,___ and ___
up,___ and ___
for,___ and ___
"air,",___ and ___
keep,___ and ___
the,___ and ___
aspidistra,___ and ___
"flying,",___ and ___
and,___ and ___
nineteen,___ and ___
eighty-four,___ and ___
empire,___ of ___
of,___ of ___
the,___ of ___
senseless,___ of ___
fast-trapped,One Word
dissidence,One Word
the,None
last,None
dog,None
on,None
earth,None
the,"""The"" One Word"
after/life,"""The"" One Word"
light,None
on,None
shattered,None
water,None
retread,None
shop,None
system,None
purge,None
"tall,",___ of ___
dark,___ of ___
streak,___ of ___
of,___ of ___
lightning,___ of ___
after,None
midnight,None
netfold,None
(cyberpunk,None
adventure,None
#1),None
the,"""The"" One Word"
line,"""The"" One Word"
purified,One Word
the,___ of ___
end,___ of ___
of,___ of ___
the,___ of ___
computer,___ of ___
the,___ of ___
war,___ of ___
of,___ of ___
alien,___ of ___
aggression,___ of ___
the,The Adj Noun
immortality,The Adj Noun
game,The Adj Noun
enslavement,One Word
sugar,None
coated,None
the,"""The"" One Word"
hunted,"""The"" One Word"
wolf,None
in,None
white,None
van,None
do,None
not,None
resuscitate,None
gods,None
in,None
oslo,None
fuzzy,None
mud,None
extinction,None
horizon,None
start,None
the,None
game,None
blood,None
on,None
the,None
sand,None
he,None
who,None
shapes,None
/,None
the,None
infinity,None
box,None
need,One Word
a,None
glitch,None
in,None
the,None
system,None
vannie,One Word
this,___ of ___
is,___ of ___
the,___ of ___
way,___ of ___
the,___ of ___
world,___ of ___
ends:,___ of ___
an,___ of ___
oral,___ of ___
history,___ of ___
of,___ of ___
the,___ of ___
zombie,___ of ___
war,___ of ___
impermanence,One Word
road,None
to,None
eugenica,None
the,None
messiah,None
conspiracy:,None
book,None
one,None
kael,None
jai:,None
outcast,None
fighting,None
the,None
silent,None
loved,___ and ___
and,___ and ___
lost,___ and ___
absolute,None
y:,None
the,None
last,None
man,None
vol.,None
1,None
the,"""The"" One Word"
unadjusteds,"""The"" One Word"
contagion,One Word
severance,One Word
heartstopper:,None
become,None
human,None
the,"""The"" One Word"
sign,"""The"" One Word"
300,None
nights,None
the,None
last,None
man,None
alive,None
solar,One Word
double,None
helix,None
flame,One Word
neon,None
genesis,None
"evangelion,",None
vol.,None
7,None
faction,___ of ___
paradox:,___ of ___
the,___ of ___
book,___ of ___
of,___ of ___
the,___ of ___
war,___ of ___
oculus,One Word
booster,None
"gold,",None
vol.,None
1:,None
52,None
pick-up,None
doctor,None
who:,None
no,None
future,None
snow,One Word
blasphemy,One Word
takedown,One Word
the,The Adj Noun
cobra,The Adj Noun
event,The Adj Noun
m,None
is,None
for,None
mama's,None
boy,None
the,The Adj Noun
infinite,The Adj Noun
within,The Adj Noun
a,None
hero,None
for,None
the,None
empire,None
the,"""The"" One Word"
homing,"""The"" One Word"
strain,One Word
meg,One Word
orion,None
connection,None
(the,None
legends,None
"trilogy,",None
#1),None
race,None
for,None
the,None
cure,None
risen,One Word
redeye:,___ of ___
book,___ of ___
two,___ of ___
of,___ of ___
the,___ of ___
wonderland,___ of ___
cycle,___ of ___
peace,None
fire,None
"(peaceforgers,",None
#1),None
the,The Adj Noun
final,The Adj Noun
day,The Adj Noun
assault,None
on,None
utopia:,None
part,None
1,None
the,"""The"" One Word"
troop,"""The"" One Word"
code,None
revelation,None
running,None
wild,None
world,None
made,None
by,None
hand,None
the,The Adj Noun
last,The Adj Noun
prophet,The Adj Noun
neon,None
genesis,None
"evangelion,",None
vol.,None
8,None
slimer,One Word
the,"""The"" One Word"
predicteds,"""The"" One Word"
the,The Adj Noun
shylmahn,The Adj Noun
migration,The Adj Noun
project,None
solar,None
sail,None
the,None
last,None
free,None
cat,None
whatever,___ of ___
gets,___ of ___
you,___ of ___
through,___ of ___
the,___ of ___
